,tid,userId,fid,typeId,domainId,topicId,nickName,subject,content,dateline,ip,stateInfo,traceInfo,processInfo,hasReported,favNum,forumName,typeName,domainName,sourceName,answerId,answerContent,answerDateline,answerOrganization,userType,threadState,publicAttachment,userFavStatus,grade,gradeLevel,gradeManner,gradeSpeed,trashRecheckState,attachment,threadsCheckTime,from,shisiwu,date
6,12598979,4490389,5118,6,7.0,0,l***,违法建设什么时候拆除？,位于北京经济技术开发区荣华街道上海沙龙小区，违规盖阳光房，存在极大的安全隐患。6月22日回复的是走违法建设拆除程序，现在过了6个多月了...,1641886518,221.221.48.*,已办理,已办理,线下交办,0,0,北京经济技术开发区工委书记杨秀玲,求助,城建,PC浏览器,,,,,0,1,,,,,,,0,0,1642211716, 北京市,False,2022-01-11
7,12598885,3898935,555,5,2.0,0,b***,呼吁上海市2022年进一步加大全市经济发展力,建议2022年上海市全面加大经济发展的力度，尽最大努力提高上海的经济...,1641886105,202.99.222.*,已办理,已办理,未交办,0,0,上海市委书记李强,建言,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1641952327, 山西省 太原市,False,2022-01-11
8,12598364,4782530,543,6,11.0,0,关***,讨薪,我是雄安新区雄东安置区五工区上海宝冶12、13、14地块消防喷淋系统和消火栓系统安装的劳务负责人。,1641883587,116.131.48.*,已办理,已办理,线上交办,0,0,河北省委书记王东峰,求助,就业,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1641981865, 新疆维吾尔自治区 乌鲁木齐市,False,2022-01-11
9,12598160,4282002,902,5,10.0,0,熊***,建议定期举办艺术影展，丰富“电影城”内涵,"我市作为全国屈指可数的“电影城”，在电影文化氛围方面仍然有很大提高的空间，特此建议如下：
一、定期举办艺术影展：以长春电影节为核心，以长影集团、长影旧址博物馆、省图市图等文化机构、吉大东师吉艺等高校为...",1641882680,222.168.3.*,已办理,已一次评价,未交办,0,1,长春市市长王子联,建言,文娱,PC浏览器,,,,,0,1,,,3.4,4.0,5.0,1.0,0,0,1642211716, 吉林省 长春市,False,2022-01-11
0,12597748,5569865,967,2,7.0,0,W***,不给外地人办停车位,本人在上海租房，持有正规的租房合同，潍坊四村有空虚的停车位，但物业以不是本地人，车位本地人办紧张为由不给办理，本人说让房东过来办理也不...,1641880771,222.65.227.*,已办理,已办理,未交办,0,0,浦东新区区委书记朱芝松,投诉,城建,微信小程序,,,,,0,1,,,,,,,0,0,1641981426, 上海市,False,2022-01-11
1,12597671,5085929,555,6,14.0,0,松***,寒假转学办理事宜！,尊敬的 书记您好，再次给您写信实属无奈，2021年10月下旬给您写一封关于我们家孩子今年寒假想从上海杨浦转到嘉定区就读小学的求助信，嘉...,1641880411,112.64.161.*,已办理,已办理,未交办,0,0,上海市委书记李强,求助,教育,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1641981426, 上海市,False,2022-01-11
2,12597178,5493389,581,2,6.0,0,T***,地铁轻轨手机声音外放成为很多乘客的困扰,比如学习北京，上海。每条地铁线配执法小分队，执法队员具备市政府授权的执法证，在执法过程中如遇到不文明乘客不配合执法甚至干扰执法的将其带...,1641877938,183.226.19.*,已办理,已一次评价,线上交办,0,0,重庆市委书记陈敏尔,投诉,交通,手机浏览器,,,,,0,1,,,2.6667,1.0,4.0,3.0,0,0,1642254527, 北京市,False,2022-01-11
3,12596714,1541507,541,6,6.0,0,领***,天津城市一卡通凭条丢失退卡难,上海市的城市卡退卡很方便，只要能够正常使用，不需要任何凭条，就可以正常购买和退卡，希望天津市可以借鉴。,1641875382,36.106.239.*,已办理,已办理,线上交办,0,1,天津市委书记李鸿忠,求助,交通,客户端,,,,,0,1,0.0,,,,,,0,1,1641980268, 浙江省 杭州市,False,2022-01-11
4,12595842,5568664,989,2,6.0,0,w***,苏州火车站出站管控不合理,目前上海全域低风险，我的行程码无星号，苏康码绿码，昨天晚上通勤回苏州，出苏州火车站被要求核酸检查并在家隔离等核酸报告出来才能出去，导致...,1641871064,112.1.170.*,已办理,已二次评价,未交办,0,0,苏州市委书记曹路宝,投诉,交通,客户端,,,,,0,1,0.0,,1.0,1.0,1.0,1.0,0,1,1641979245, 江苏省 苏州市,False,2022-01-11
5,12595229,5568461,576,6,12.0,0,赖***,疫苗接种记录被疾控人员上传错误,在12月27日查询时，有正确的上海接种的两针记录，1月7日去广州市第十二人民医院接种了第三针加强针后，再查防疫健康码发现前两针的记录不...,1641868578,112.96.166.*,已办理,已办理,未交办,0,0,广东省省长王伟中,求助,医疗,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1641950903, 广东省 佛山市,False,2022-01-11
6,12592924,4903575,544,6,7.0,0,刘***,请求领导帮助讨要农民工工资,我们三人在河北雄安新区务工，就职于雄县雄东安置区上海宝冶雄东安置房A区，从事防盗门安装，公司经理王彬，工作一个多月了，工资钱三四万多，...,1641853854,27.186.133.*,已办理,已一次评价,线上交办,0,1,河北省省长王正谱,求助,城建,客户端,,,,,0,1,,,1.0,1.0,1.0,1.0,0,0,1641976241, 河北省 保定市,False,2022-01-10
7,12591774,1212853,569,5,11.0,0,江***,关于专业技术人员职业资格与职称的对应关系,国内部分城市已经开始制定专业技术人员职业资格与职称对应办法，比如上海和北京都规定，一级注册建筑师类同工程师（中级职称），二级注册建筑师...,1641826995,223.88.72.*,待回复,待回复,未交办,0,0,河南省委书记楼阳生,建言,就业,PC浏览器,,,,,0,1,,,,,,,0,0,1641954901, 河南省 郑州市,False,2022-01-10
8,12591226,5566887,555,6,7.0,0,Z***,违章施工、扰民侵权，急盼政府部门查证勒令整改,长宁区仙霞地区158地块6/1（原系澳华市场为二层大棚），从2021年下半年开始入住施工，该建筑为60米高综合办公大楼，短短的几个月我们发现建设单位上...,1641823874,101.93.15.*,已办理,已一次评价,未交办,0,0,上海市委书记李强,求助,城建,PC浏览器,,,,,0,1,0.0,,1.0,1.0,1.0,1.0,0,1,1641971823, 上海市,False,2022-01-10
9,12590650,2745460,1161,1,12.0,0,有***,低风险地区返乡需要集中隔离吗？,您好，我是在上海务工的，14号放假打算15号回家的，并且查询过上海闵...,1641820941,223.166.104.*,已办理,已一次评价,线上交办,0,1,商丘市委书记李国胜,咨询,医疗,客户端,,,,,0,1,0.0,,5.0,5.0,5.0,5.0,0,1,1641955516, 上海市,False,2022-01-10
0,12588406,2634037,2328,6,12.0,0,李***,关于20年报销过期问题,尊敬的领导您好，我是一名恶性癌症患者家属，在上海治疗期间无法回老家报销也不知道报销还有时间限制，中间也咨询过说是治疗结束，现还在治疗期...,1641808913,223.104.212.*,已办理,已一次评价,未交办,0,0,临泉县委书记,求助,医疗,客户端,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1641887132, 北京市,False,2022-01-10
1,12588215,4665167,4732,1,11.0,0,牢***,雄东A单元安置房拖欠农民工工资,尊敬的领导：感谢你们的帮助2021年11月份给您留的言，已付了5万元，总包公司和分包公司答应剩下的25万元于12月月底给付，至今也没付，希望领导再帮忙找一下<label style='color:re...,1641807834,175.175.37.*,待回复,待回复,未交办,0,0,雄安新区党工委书记张国华,咨询,就业,客户端,,,,,0,1,0.0,,,,,,0,1,1641898343, 辽宁省 抚顺市,False,2022-01-10
2,12587679,5564992,556,2,14.0,0,玻***,培训机构拖延退费不处理,2021年8月8日，在上海行墨教育投资有限公司，地址：上海市崇明区城...,1641805005,36.59.114.*,已办理,已办理,未交办,0,0,上海市市长龚正,投诉,教育,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1641873484, 安徽省 合肥市,False,2022-01-10
3,12587304,5564907,4159,6,6.0,0,W***,12123办理期满换证后无法异地体检,由于驾驶证快到期，但是人在上海，就在12123上申请了换证，提交资料和工本费后很快寄给我了。可是后面发短信提示我补交身份条件证明。,1641803345,58.246.142.*,已办理,已一次评价,线下交办,0,0,海陵区委书记,求助,交通,微信小程序,,,,,0,1,0.0,,5.0,5.0,5.0,5.0,0,1,1641886654, 上海市,False,2022-01-10
4,12587228,5294069,878,1,11.0,0,小***,请问市直单位职工探亲假是否有具体文件规定。,本人机关单位行政编，5年工龄，未婚，父母在上海打工。想休探亲假。请问辽宁省/鞍山市是否有职工探亲假具体规定。,1641802958,221.203.41.*,已办理,已办理,未交办,0,0,鞍山市市长王忠昆,咨询,就业,客户端,,,,,0,1,,,,,,,0,0,1641897659, 辽宁省 鞍山市,False,2022-01-10
5,12587083,3532844,1159,1,7.0,0,代***,南阳购房是否支持异地公积金组合贷款？,本人于去年7月份，在南阳购房，自己在上海工作并交有公积金，当时销售顾问告知南阳市不支持异地公积金贷款（但有同事使用<label sty...,1641802345,222.69.148.*,已办理,已一次评价,线上交办,0,1,南阳市委书记朱是西,咨询,城建,PC浏览器,,,,,0,1,,,2.2,1.0,5.0,1.0,0,0,1641897659, 上海市,False,2022-01-10
6,12586526,2401120,597,2,7.0,0,n***,我们的公共收益在哪里？,我是金凤区上海西路幸福枫景住户，我们幸福枫景，银税花园，别墅区都在一个物业区域，同属一个物业！2020年，2021年公共收益至今内公开...,1641799760,223.104.29.*,已办理,已一次评价,未交办,0,0,宁夏回族自治区党委书记梁言顺,投诉,城建,微信小程序,,,,,0,1,,,1.0,1.0,1.0,1.0,0,0,1641897231, 北京市,False,2022-01-10
7,12586394,5487409,953,9,7.0,0,z***,农民工在工地受伤不管不问后续,在这里首先感谢南京三惠及总包项目部各位领导的帮助，不是你们的积极协助我父亲的事情还解决不了，农民工不容易，遇见好的单位是农民工的幸事，非常感谢南京三惠和总包，其次感谢书记，这个留言是我在1.4号事情正...,1641799158,101.88.143.*,已办理,已办理,未交办,0,0,普陀区委书记姜冬冬,感谢,城建,PC浏览器,,,,,0,1,,,,,,,0,0,1641947655, 上海市,False,2022-01-10
8,12586299,3148492,555,6,7.0,0,W***,恳求领导帮助,情况如下2021年8月我认购了，上海绿地奉瑞置业有限公司，奉贤区新塘路38弄，凤鸣公馆108号，交了十万元认购金，因为九月老婆检查出甲...,1641798630,223.104.64.*,已办理,已办理,未交办,0,0,上海市委书记李强,求助,城建,微信小程序,,,,,0,1,0.0,,,,,,0,1,1641866313, 山西省,False,2022-01-10
9,12586194,4905515,1289,1,13.0,0,丁***,成都市公共场所禁烟现状和禁烟条例,"领导好，
我是一名从上海回到成都的普通市民。最为不适应的是成都的公共场合吸烟问题，市长热线咨询过，成都市禁烟条例报请人大审议中。网上新...",1641798002,175.152.119.*,已办理,已办理,未交办,0,0,成都市委书记施小琳,咨询,环保,PC浏览器,,,,,0,1,,,,,,,0,0,1641895430, 四川省 成都市,False,2022-01-10
0,12585535,5564063,962,6,14.0,0,余***,为求小朋友能及时就学，辛苦领导了！,中建锦绣佳苑于2021年12月31日交房，现在我们小区业主由于开发商上海宝孚置业有限公司迟迟不去办理大产证，造成小产证无法办出，严重影...,1641794937,101.228.60.*,已办理,已办理,未交办,0,0,宝山区区长高奕奕,求助,教育,客户端,,,,,0,1,,,,,,,0,0,1641885541, 上海市,False,2022-01-10
1,12585040,5499238,1159,6,7.0,0,建***,建筑企业拖欠农民工工资,宋*，2020年6月21日参加南阳启明教育咨询有限公司的上海福山正达南阳外国语学校项目建设，干至2021年4月28日因拖欠工资，生活难...,1641791624,182.118.234.*,已办理,已一次评价,线上交办,0,1,南阳市委书记朱是西,求助,城建,客户端,,,,,0,1,,,1.9,1.0,4.0,1.0,0,0,1641885541, 河南省 郑州市,False,2022-01-10
2,12584527,5552804,585,6,7.0,0,W***,册亨县高洛新区保障房项目拖欠农民工工资,我们多次向承建商上海百科建筑工程有限公司催要，说是册亨县政府叫我们做农民工工资花名册上报。我们按要求报了，但又过了一年时间了还没有给我...,1641788836,112.50.63.*,已办理,已办理,未交办,0,0,贵州省委书记谌贻琴,求助,城建,微信小程序,,,,,0,1,0.0,,,,,,0,1,1641870925, 上海市,False,2022-01-10
3,12584200,5039554,555,1,12.0,0,嘎***,上海市新版大学生医保卡无法使用,目前上海市大学生新版本医保卡无法刷出信息，在医院无法使用。保费220元前面已缴纳，辅导员说可以用，但是经到访医院(<label sty...,1641787095,223.104.146.*,已办理,已办理,未交办,0,0,上海市委书记李强,咨询,医疗,客户端,,,,,0,1,,,,,,,0,0,1641893715, 北京市,False,2022-01-10
4,12583943,5560623,591,6,2.0,129,W***,急盼解决低风险区学生放假返家问题,和我一个情况的不仅仅是我们一家，业主群反映好多家庭都面临这样的处境，有娃在上海的、汉中的、安康的、渭南的。盼望解决这个实际问题！恳请关...,1641785879,222.90.112.*,待回复,待回复,未交办,0,0,陕西省委书记刘国中,求助,政务,微信小程序,,,,,0,1,,,,,,,0,0,1641856906, 陕西省 西安市,False,2022-01-10
5,12582986,5562374,561,6,13.0,0,网***,空调噪音扰民到底哪个部门可以求助？,我家邻居不间断的每天整夜使用空调，因他家的空调外机噪音严重超标，且持续“嗡嗡嗡”振动影响（我家卧室的地板会被影响到连带振动），噪声及振动每晚10点多持续不断到次日早上8-9点，我家主卧、次卧均受影响，...,1641781230,60.173.1.*,已办理,已办理,未交办,0,0,安徽省委书记郑栅洁,求助,环保,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1641866313, 安徽省 铜陵市,False,2022-01-10
6,12582648,3078661,545,5,7.0,0,国***,太忻经济一体化开发规划,个人建议：产业新城规划和定义要借鉴东南沿海的先进经验，避免定义不准，功能交叉，盲目建设，业务重叠，特别是产业布局和产城融合方面，更要慎之又慎，建议省委省政府邀请清华大学、或<label style='...,1641779679,59.49.30.*,待回复,待回复,未交办,0,2,山西省委书记林武,建言,城建,PC浏览器,,,,,0,1,,,,,,,0,0,1641892457, 山西省 太原市,False,2022-01-10
7,12582430,1177699,2301,1,6.0,0,无***,桐城东站～合肥南～上海虹桥始发列车,2022年1季度调图后，合九高铁，其他站都有始发至上海的高铁，目前就桐城东站没有，据说争取始发终到，需要地方政府补偿亏损，那为什么桐城...,1641778737,223.104.148.*,已办理,已办理,未交办,0,0,桐城市委书记,咨询,交通,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1641884591, 北京市,False,2022-01-10
8,12582323,5562407,559,5,12.0,116,Z***,建议每日新增疫情公告时间提前至8点钟,您好，我是浙江温州的一名群众，因为家人身体不好，经常在上海医院和浙江温州之间来回，经常每天一睡醒就是看看<label style='c...,1641778289,223.104.210.*,已办理,已办理,未交办,0,0,浙江省委书记袁家军,建言,医疗,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1642209067, 北京市,False,2022-01-10
9,12580373,5561542,2371,6,11.0,0,管***,拖欠农民工工资,20日，我们就人经李**组织到新郑市某公司安装危废锅炉，2021年12月22日安装完毕，后经李**结算并出具欠我们六人工资款合计319885元，经了解得知，我们所施工的工程承建方是江苏某公司，承包方是...,1641743745,39.149.247.*,已办理,已一次评价,未交办,0,0,新郑市委书记,求助,就业,手机浏览器,,,,,0,1,0.0,,3.0,3.0,3.0,3.0,0,1,1641955516, 北京市,False,2022-01-09
0,12580058,5561433,591,6,6.0,129,s***,咨询离开西安务工问题,您好，我家在西安曲江保利春天社区，但是日常在上海工作的人，自12月17日晚返回西安休周末，12月18日所在社区为第一批封闭，截止1月2...,1641741386,219.145.80.*,待回复,待回复,未交办,0,0,陕西省委书记刘国中,求助,交通,手机浏览器,,,,,0,1,,,,,,,0,0,1641794118, 陕西省 西安市,False,2022-01-09
1,12579541,5484688,4732,6,7.0,0,潘***,拖欠农民工工资,我们一共20人于2020年9月至2021年12月31日在上海宝冶雄东片区项目二工区12地块<label style='color:re...,1641738436,36.98.33.*,已办理,已一次评价,未交办,0,0,雄安新区党工委书记张国华,求助,城建,客户端,,,,,0,1,0.0,,1.0,1.0,1.0,1.0,0,1,1641872657, 浙江省 杭州市,False,2022-01-09
